===== Starting battle of <SternBot> vs <SeeSawRush> with memory tape size: 25 =====

[ 114< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-78 ]
[ 114< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-78 ]
[ 113< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-77 ]
[ 113< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-77 ]
[ 112< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-76 ]
[ 112< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-76 ]
[ 111< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-75 ]
[ 111< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-75 ]
[ 110< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-74 ]
[ 110< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-74 ]
[ 109< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-73 ]
[ 109< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-73 ]
[ 108< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-72 ]
[ 108< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-72 ]
[ 107< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-71 ]
[ 107< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-71 ]
[ 106< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-70 ]
[ 106< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-70 ]
[ 105< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-69 ]
[ 105< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-69 ]
[ 104< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-68 ]
[ 104< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-68 ]
[ 103< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-67 ]
[ 103< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-67 ]
[ 102< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-66 ]
[ 102< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-66 ]
[ 101< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-65 ]
[ 101< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-65 ]
[ 100< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-64 ]
[ 100< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-64 ]
[ 99< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-63 ]
[ 99< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-63 ]
[ 98< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-62 ]
[ 98< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-62 ]
[ 97< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-61 ]
[ 97< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-61 ]
[ 96< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-60 ]
[ 96< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-60 ]
[ 95< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-59 ]
[ 95< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-59 ]
[ 94< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-58 ]
[ 94< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-58 ]
[ 93< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-57 ]
[ 93< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-57 ]
[ 92< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-56 ]
[ 92< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-56 ]
[ 91< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-55 ]
[ 91< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-55 ]
[ 90< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-54 ]
[ 90< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-54 ]
[ 89< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-53 ]
[ 89< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-53 ]
[ 88< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-52 ]
[ 88< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-52 ]
[ 87< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-51 ]
[ 87< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-51 ]
[ 86< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-50 ]
[ 86< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-50 ]
[ 85< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-49 ]
[ 85< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-49 ]
[ 84< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-48 ]
[ 84< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-48 ]
[ 83< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-47 ]
[ 83< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-47 ]
[ 82< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-46 ]
[ 82< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-46 ]
[ 81< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-45 ]
[ 81< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-45 ]
[ 80< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-44 ]
[ 80< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-44 ]
[ 79< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-43 ]
[ 79< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-43 ]
[ 78< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-42 ]
[ 78< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-42 ]
[ 77< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-41 ]
[ 77< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-41 ]
[ 76< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-40 ]
[ 76< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-40 ]
[ 75< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-39 ]
[ 75< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-39 ]
[ 74< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-38 ]
[ 74< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-38 ]
[ 73< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-37 ]
[ 73< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-37 ]
[ 72< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-36 ]
[ 72< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-36 ]
[ 71< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-35 ]
[ 71< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-35 ]
[ 70< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-34 ]
[ 70< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-34 ]
[ 69< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-33 ]
[ 69< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-33 ]
[ 68< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-32 ]
[ 68< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-32 ]
[ 67< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-31 ]
[ 67< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-31 ]
[ 66< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-30 ]
[ 66< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-30 ]
[ 65< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-29 ]
[ 65< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-29 ]
[ 64< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-28 ]
[ 64< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-28 ]
[ 63< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-27 ]
[ 63< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-27 ]
[ 62< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-26 ]
[ 62< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-26 ]
[ 61< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-25 ]
[ 61< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-25 ]
[ 60< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-24 ]
[ 60< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-24 ]
[ 59< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-23 ]
[ 59< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-23 ]
[ 58< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-22 ]
[ 58< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-22 ]
[ 57< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-21 ]
[ 57< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-21 ]
[ 56< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-20 ]
[ 56< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-20 ]
[ 55< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-19 ]
[ 55< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-19 ]
[ 54< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-18 ]
[ 54< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-18 ]
[ 53< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-17 ]
[ 53< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-17 ]
[ 52< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-16 ]
[ 52< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-16 ]
[ 51< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-15 ]
[ 51< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-15 ]
[ 50< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-14 ]
[ 50< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-14 ]
[ 49< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-13 ]
[ 49< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-13 ]
[ 48< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-12 ]
[ 48< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-12 ]
[ 47< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-11 ]
[ 47< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-11 ]
[ 46< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-10 ]
[ 46< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-10 ]
[ 45< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-9 ]
[ 45< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-9 ]
[ 44< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-8 ]
[ 44< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-8 ]
[ 43< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-7 ]
[ 43< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-7 ]
[ 42< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-6 ]
[ 42< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-6 ]
[ 41< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-5 ]
[ 41< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-5 ]
[ 40< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-4 ]
[ 40< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-4 ]
[ 39< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-3 ]
[ 39< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-3 ]
[ 38< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-2 ]
[ 38< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-2 ]
[ 37< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-1 ]
[ 37< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >-1 ]
[ 36< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >0 ]
[ 36< | 0 | 0 | 0 | 0 | 0 | 5 | -6 | 6 | -5 | 0 | 0 | 0 | 0 | >0 ]

===== SternBot won the battle after 317 cycles =====



===== Starting battle of <SternBot> vs <SeeSawRush> with memory tape size: 16 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 128 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ 128 | -1 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ 128 | -1 | 1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | 0 | 0 | 128 ]
[ 128 | -1 | 1 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 0 | 0 | 0 | 128 ]
[ 128 | -1 | 1 | 0 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | 0 | 0 | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | -4< | 0 | 0 | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | >1 | 0 | 0 | 0 | 0 | 0 | -5< | 0 | 0 | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | >0 | 0 | 0 | 0 | 0 | -6< | 0 | 0 | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | >0 | 0 | 0 | 0 | -6 | 0< | 0 | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | >-1 | 0 | 0 | 0 | -6 | 1< | 0 | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | >0 | 0 | 0 | -6 | 2< | 0 | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | >1 | 0 | 0 | -6 | 3< | 0 | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | >0 | 0 | -6 | 4< | 0 | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | >0 | -6 | 5< | 0 | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | >0 | -6 | 5 | 0< | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | 0 | >-6 | 5 | -1< | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | 0 | >-6 | 5 | -2< | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | 0 | >-7 | 5 | -3< | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | 0 | >-7 | 5 | -4< | 0 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | 0 | >-8 | 5 | -4 | 0< | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | 0 | >-8 | 5 | -4 | 1< | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | 0 | >-9 | 5 | -4 | 2< | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | 0 | >-9 | 5 | -4 | 3< | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | 0 | >-10 | 5 | -4< | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | 0 | >-10 | 5< | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | 0 | >-11< | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | 0< | >-11 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -1< | >-12 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -2< | >-12 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -3< | >-13 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -4< | >-13 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -5< | >-14 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0< | -5 | >-14 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 1< | -5 | >-15 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 2< | -5 | >-15 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 3< | -5 | >-16 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 4< | -5 | >-16 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 5< | -5 | >-17 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1< | 5 | -5 | >-17 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 0< | 5 | -5 | >-18 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | -1< | 5 | -5 | >-18 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | -2< | 5 | -5 | >-19 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | -3< | 5 | -5 | >-19 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | -4< | 5 | -5 | >-20 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1< | -4 | 5 | -5 | >-20 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | 0< | -4 | 5 | -5 | >-21 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | 1< | -4 | 5 | -5 | >-21 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | 2< | -4 | 5 | -5 | >-22 | 5 | -4 | 3 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | 3< | -4 | 5 | -5 | >-22 | 5 | -4 | 3 | 128 ]
