===== Starting battle of <ScaredyBot> vs <YandereBot> with memory tape size: 10 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 128 ]
[ 128 | 1 | >0 | 0 | 0 | 0 | 0 | 0< | -1 | 128 ]
[ 128 | 1 | >-1 | 0 | 0 | 0 | 0 | 1< | -1 | 128 ]
[ 128 | 1 | >-2 | 0 | 0 | 0 | 0< | 1 | -1 | 128 ]
[ 128 | 1 | >-3 | 0 | 0 | 0 | 1< | 1 | -1 | 128 ]
[ 128 | 1 | >-4 | 0 | 0 | 0 | 2< | 1 | -1 | 128 ]
[ 128 | 1 | >-5 | 0 | 0 | 0< | 2 | 1 | -1 | 128 ]
[ 128 | 1 | >-6 | 0 | 0 | -1< | 2 | 1 | -1 | 128 ]
[ 128 | 1 | >-7 | 0 | 0 | -2< | 2 | 1 | -1 | 128 ]
[ 128 | 1 | >-8 | 0 | 0< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | 1 | -8 | >0 | 1< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | 1 | -8 | >1 | 2< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | 1 | -8 | >2 | 3< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | 1 | -8 | >3 | 4< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | 1 | -8 | >4 | 5< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | 1 | -8 | >5 | 6< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | 1 | -8 | >6 | 7< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | 1 | -8 | >7 | 8< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | 1 | >-8 | 7 | 9< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >1 | -8 | 7 | 10< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >2 | -8 | 7 | 11< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >3 | -8 | 7 | 12< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >4 | -8 | 7 | 13< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >5 | -8 | 7 | 14< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >6 | -8 | 7 | 15< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >7 | -8 | 7 | 16< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >8 | -8 | 7 | 17< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >9 | -8 | 7 | 18< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >10 | -8 | 7 | 19< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >11 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >12 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >13 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >14 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >15 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >16 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >17 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >18 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >19 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >20 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >21 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >22 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >23 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >24 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >25 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >26 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >27 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >28 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >29 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >30 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >31 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >32 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >33 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >34 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >35 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >36 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >37 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >38 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >39 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >40 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >41 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >42 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >43 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >44 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >45 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >46 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >47 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >48 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >49 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >50 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >51 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >52 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >53 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >54 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >55 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >56 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ 128 | >57 | -8 | 7 | 20< | -2 | 2 | 1 | -1 | 128 ]
