===== Starting battle of <TheRetard> vs <Roomba> with memory tape size: 13 =====

[ >-75 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-75 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-74 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-74 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-73 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-73 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-72 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-72 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-71 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-71 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-70 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-70 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-69 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-69 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-68 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-68 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-67 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-67 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-66 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-66 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-65 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-65 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-64 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-64 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-63 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-63 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-62 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-62 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-61 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-61 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-60 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-60 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-59 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-59 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-58 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-58 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-57 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-57 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-56 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-56 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-55 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-55 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-54 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-54 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-53 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-53 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-52 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-52 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-51 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-51 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-50 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-50 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-49 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-49 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-48 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-48 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-47 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-47 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-46 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-46 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-45 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-45 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-44 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-44 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-43 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-43 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-42 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-42 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-41 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-41 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-40 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-40 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-39 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-39 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-38 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-38 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-37 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-37 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-36 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-36 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-35 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-35 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-34 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-34 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-33 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-33 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-32 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-32 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-31 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-31 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-30 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-30 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-29 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-29 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-28 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-28 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-27 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-27 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-26 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-26 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-25 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-25 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-24 | 0 | 0 | 0 | 0 | 0 | 0< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-24 | 0 | 0 | 0 | 0 | 0 | -1< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-23 | 0 | 0 | 0 | 0 | 0 | -2< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-23 | 0 | 0 | 0 | 0 | 0 | -3< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-22 | 0 | 0 | 0 | 0 | 0 | -4< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-22 | 0 | 0 | 0 | 0 | 0 | -5< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-21 | 0 | 0 | 0 | 0 | 0 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-21 | 0 | 0 | 0 | 0 | 0 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-20 | 0 | 0 | 0 | 0 | 0 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-20 | 0 | 0 | 0 | 0 | 0 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-19 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-19 | 0 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-18 | 0 | 0 | 0 | 0 | 0< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-18 | 0 | 0 | 0 | 0 | -1< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-17 | 0 | 0 | 0 | 0 | -2< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-17 | 0 | 0 | 0 | 0 | -3< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-16 | 0 | 0 | 0 | 0 | -4< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-16 | 0 | 0 | 0 | 0 | -5< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-15 | 0 | 0 | 0 | 0 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-15 | 0 | 0 | 0 | 0 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-14 | 0 | 0 | 0 | 0 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-14 | 0 | 0 | 0 | 0 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-13 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-13 | 0 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-12 | 0 | 0 | 0 | 0< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-12 | 0 | 0 | 0 | -1< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-11 | 0 | 0 | 0 | -2< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-11 | 0 | 0 | 0 | -3< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-10 | 0 | 0 | 0 | -4< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-10 | 0 | 0 | 0 | -5< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-9 | 0 | 0 | 0 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-9 | 0 | 0 | 0 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-8 | 0 | 0 | 0 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-8 | 0 | 0 | 0 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-7 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
[ >-7 | 0 | 0 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -118 ]
