===== Starting battle of <EvoBot1> vs <RandomOscillator> with memory tape size: 11 =====

[ 69< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >71 ]
[ 69< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >71 ]
[ 68< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >70 ]
[ 68< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >70 ]
[ 67< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >69 ]
[ 67< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >69 ]
[ 66< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >68 ]
[ 66< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >68 ]
[ 65< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >67 ]
[ 65< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >67 ]
[ 64< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >66 ]
[ 64< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >66 ]
[ 63< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >65 ]
[ 63< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >65 ]
[ 62< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >64 ]
[ 62< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >64 ]
[ 61< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >63 ]
[ 61< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >63 ]
[ 60< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >62 ]
[ 60< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >62 ]
[ 59< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >61 ]
[ 59< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >61 ]
[ 58< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >60 ]
[ 58< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >60 ]
[ 57< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >59 ]
[ 57< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >59 ]
[ 56< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >58 ]
[ 56< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >58 ]
[ 55< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >57 ]
[ 55< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >57 ]
[ 54< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >56 ]
[ 54< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >56 ]
[ 53< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >55 ]
[ 53< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >55 ]
[ 52< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >54 ]
[ 52< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >54 ]
[ 51< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >53 ]
[ 51< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >53 ]
[ 50< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >52 ]
[ 50< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >52 ]
[ 49< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >51 ]
[ 49< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >51 ]
[ 48< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >50 ]
[ 48< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >50 ]
[ 47< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >49 ]
[ 47< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >49 ]
[ 46< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >48 ]
[ 46< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >48 ]
[ 45< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >47 ]
[ 45< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >47 ]
[ 44< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >46 ]
[ 44< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >46 ]
[ 43< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >45 ]
[ 43< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >45 ]
[ 42< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >44 ]
[ 42< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >44 ]
[ 41< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >43 ]
[ 41< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >43 ]
[ 40< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >42 ]
[ 40< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >42 ]
[ 39< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >41 ]
[ 39< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >41 ]
[ 38< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >40 ]
[ 38< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >40 ]
[ 37< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >39 ]
[ 37< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >39 ]
[ 36< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >38 ]
[ 36< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >38 ]
[ 35< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >37 ]
[ 35< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >37 ]
[ 34< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >36 ]
[ 34< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >36 ]
[ 33< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >35 ]
[ 33< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >35 ]
[ 32< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >34 ]
[ 32< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >34 ]
[ 31< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >33 ]
[ 31< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >33 ]
[ 30< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >32 ]
[ 30< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >32 ]
[ 29< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >31 ]
[ 29< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >31 ]
[ 28< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >30 ]
[ 28< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >30 ]
[ 27< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >29 ]
[ 27< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >29 ]
[ 26< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >28 ]
[ 26< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >28 ]
[ 25< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >27 ]
[ 25< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >27 ]
[ 24< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >26 ]
[ 24< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >26 ]
[ 23< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >25 ]
[ 23< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >25 ]
[ 22< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >24 ]
[ 22< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >24 ]
[ 21< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >23 ]
[ 21< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >23 ]
[ 20< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >22 ]
[ 20< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >22 ]
[ 19< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >21 ]
[ 19< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >21 ]
[ 18< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >20 ]
[ 18< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >20 ]
[ 17< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >19 ]
[ 17< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >19 ]
[ 16< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >18 ]
[ 16< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >18 ]
[ 15< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >17 ]
[ 15< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >17 ]
[ 14< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >16 ]
[ 14< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >16 ]
[ 13< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >15 ]
[ 13< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >15 ]
[ 12< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >14 ]
[ 12< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >14 ]
[ 11< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >13 ]
[ 11< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >13 ]
[ 10< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >12 ]
[ 10< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >12 ]
[ 9< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >11 ]
[ 9< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >11 ]
[ 8< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >10 ]
[ 8< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >10 ]
[ 7< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >9 ]
[ 7< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >9 ]
[ 6< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >8 ]
[ 6< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >8 ]
[ 5< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >7 ]
[ 5< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >7 ]
[ 4< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >6 ]
[ 4< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >6 ]
[ 3< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >5 ]
[ 3< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >5 ]
[ 2< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >4 ]
[ 2< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >4 ]
[ 1< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >3 ]
[ 1< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >3 ]
[ 0< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >2 ]
[ 0< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >2 ]

===== RandomOscillator won the battle after 287 cycles =====



===== Starting battle of <EvoBot1> vs <RandomOscillator> with memory tape size: 22 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 128 ]
[ 128 | 1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 128 ]
[ 128 | 1 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | -1 | 128 ]
[ 128 | 1 | >-2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 1 | -1 | 128 ]
[ 128 | 1 | >-3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 1 | -1 | 128 ]
[ 128 | 1 | -3 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0< | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | -1< | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0< | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 1< | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0< | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0< | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | >0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | >0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | >1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | >1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | >2 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | >3 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | >4 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | >4 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -4< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -4< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -5< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -5< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -6< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -6< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -7< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -7< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -8< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -8< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -9< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -9< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -10< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -10< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -11< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -11< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -12< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -12< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -13< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -13< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -14< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -14< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -15< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -15< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -16< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -16< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -17< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -17< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -18< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -18< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -19< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -19< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -20< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | 1 | -1 | 128 ]
[ 128 | 1 | -20< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | 1 | -1 | 128 ]
