===== Starting battle of <CounterPunch> vs <CleverAndDetermined> with memory tape size: 15 =====

[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -91< | 0 | 0 | 0 | 0 | 0 | 0 | >-127 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -91< | 0 | 0 | 0 | 0 | 0 | 0 | >-126 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -92< | 0 | 0 | 0 | 0 | 0 | 0 | >-126 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -92< | 0 | 0 | 0 | 0 | 0 | 0 | >-126 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -93< | 0 | 0 | 0 | 0 | 0 | 0 | >-125 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -93< | 0 | 0 | 0 | 0 | 0 | 0 | >-125 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -94< | 0 | 0 | 0 | 0 | 0 | 0 | >-125 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -94< | 0 | 0 | 0 | 0 | 0 | 0 | >-124 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -95< | 0 | 0 | 0 | 0 | 0 | 0 | >-124 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -95< | 0 | 0 | 0 | 0 | 0 | 0 | >-124 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -96< | 0 | 0 | 0 | 0 | 0 | 0 | >-123 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -96< | 0 | 0 | 0 | 0 | 0 | 0 | >-123 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -97< | 0 | 0 | 0 | 0 | 0 | 0 | >-123 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -97< | 0 | 0 | 0 | 0 | 0 | 0 | >-122 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -98< | 0 | 0 | 0 | 0 | 0 | 0 | >-122 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -98< | 0 | 0 | 0 | 0 | 0 | 0 | >-122 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -99< | 0 | 0 | 0 | 0 | 0 | 0 | >-121 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -99< | 0 | 0 | 0 | 0 | 0 | 0 | >-121 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -100< | 0 | 0 | 0 | 0 | 0 | 0 | >-121 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -100< | 0 | 0 | 0 | 0 | 0 | 0 | >-120 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -101< | 0 | 0 | 0 | 0 | 0 | 0 | >-120 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -101< | 0 | 0 | 0 | 0 | 0 | 0 | >-120 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -102< | 0 | 0 | 0 | 0 | 0 | 0 | >-119 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -102< | 0 | 0 | 0 | 0 | 0 | 0 | >-119 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -103< | 0 | 0 | 0 | 0 | 0 | 0 | >-119 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -103< | 0 | 0 | 0 | 0 | 0 | 0 | >-118 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -104< | 0 | 0 | 0 | 0 | 0 | 0 | >-118 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -104< | 0 | 0 | 0 | 0 | 0 | 0 | >-118 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -105< | 0 | 0 | 0 | 0 | 0 | 0 | >-117 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -105< | 0 | 0 | 0 | 0 | 0 | 0 | >-117 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -106< | 0 | 0 | 0 | 0 | 0 | 0 | >-117 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -106< | 0 | 0 | 0 | 0 | 0 | 0 | >-116 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -107< | 0 | 0 | 0 | 0 | 0 | 0 | >-116 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -107< | 0 | 0 | 0 | 0 | 0 | 0 | >-116 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -108< | 0 | 0 | 0 | 0 | 0 | 0 | >-115 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -108< | 0 | 0 | 0 | 0 | 0 | 0 | >-115 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -109< | 0 | 0 | 0 | 0 | 0 | 0 | >-115 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -109< | 0 | 0 | 0 | 0 | 0 | 0 | >-114 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -110< | 0 | 0 | 0 | 0 | 0 | 0 | >-114 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -110< | 0 | 0 | 0 | 0 | 0 | 0 | >-114 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -111< | 0 | 0 | 0 | 0 | 0 | 0 | >-113 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -111< | 0 | 0 | 0 | 0 | 0 | 0 | >-113 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -112< | 0 | 0 | 0 | 0 | 0 | 0 | >-113 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -112< | 0 | 0 | 0 | 0 | 0 | 0 | >-112 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -113< | 0 | 0 | 0 | 0 | 0 | 0 | >-112 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -113< | 0 | 0 | 0 | 0 | 0 | 0 | >-112 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -114< | 0 | 0 | 0 | 0 | 0 | 0 | >-111 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -114< | 0 | 0 | 0 | 0 | 0 | 0 | >-111 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -115< | 0 | 0 | 0 | 0 | 0 | 0 | >-111 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -115< | 0 | 0 | 0 | 0 | 0 | 0 | >-110 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -116< | 0 | 0 | 0 | 0 | 0 | 0 | >-110 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -116< | 0 | 0 | 0 | 0 | 0 | 0 | >-110 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -117< | 0 | 0 | 0 | 0 | 0 | 0 | >-109 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -117< | 0 | 0 | 0 | 0 | 0 | 0 | >-109 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -118< | 0 | 0 | 0 | 0 | 0 | 0 | >-109 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -118< | 0 | 0 | 0 | 0 | 0 | 0 | >-108 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -119< | 0 | 0 | 0 | 0 | 0 | 0 | >-108 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -119< | 0 | 0 | 0 | 0 | 0 | 0 | >-108 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -120< | 0 | 0 | 0 | 0 | 0 | 0 | >-107 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -120< | 0 | 0 | 0 | 0 | 0 | 0 | >-107 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -121< | 0 | 0 | 0 | 0 | 0 | 0 | >-107 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -121< | 0 | 0 | 0 | 0 | 0 | 0 | >-106 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -122< | 0 | 0 | 0 | 0 | 0 | 0 | >-106 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -122< | 0 | 0 | 0 | 0 | 0 | 0 | >-106 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -123< | 0 | 0 | 0 | 0 | 0 | 0 | >-105 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -123< | 0 | 0 | 0 | 0 | 0 | 0 | >-105 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -124< | 0 | 0 | 0 | 0 | 0 | 0 | >-105 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -124< | 0 | 0 | 0 | 0 | 0 | 0 | >-104 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -125< | 0 | 0 | 0 | 0 | 0 | 0 | >-104 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -125< | 0 | 0 | 0 | 0 | 0 | 0 | >-104 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -126< | 0 | 0 | 0 | 0 | 0 | 0 | >-103 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -126< | 0 | 0 | 0 | 0 | 0 | 0 | >-103 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -127< | 0 | 0 | 0 | 0 | 0 | 0 | >-103 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | -127< | 0 | 0 | 0 | 0 | 0 | 0 | >-102 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 128< | 0 | 0 | 0 | 0 | 0 | 0 | >-102 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 128< | 0 | 0 | 0 | 0 | 0 | 0 | >-102 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 127< | 0 | 0 | 0 | 0 | 0 | 0 | >-101 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 127< | 0 | 0 | 0 | 0 | 0 | 0 | >-101 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 126< | 0 | 0 | 0 | 0 | 0 | 0 | >-101 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 126< | 0 | 0 | 0 | 0 | 0 | 0 | >-100 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 125< | 0 | 0 | 0 | 0 | 0 | 0 | >-100 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 125< | 0 | 0 | 0 | 0 | 0 | 0 | >-100 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 124< | 0 | 0 | 0 | 0 | 0 | 0 | >-99 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 124< | 0 | 0 | 0 | 0 | 0 | 0 | >-99 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 123< | 0 | 0 | 0 | 0 | 0 | 0 | >-99 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 123< | 0 | 0 | 0 | 0 | 0 | 0 | >-98 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 122< | 0 | 0 | 0 | 0 | 0 | 0 | >-98 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 122< | 0 | 0 | 0 | 0 | 0 | 0 | >-98 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 121< | 0 | 0 | 0 | 0 | 0 | 0 | >-97 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 121< | 0 | 0 | 0 | 0 | 0 | 0 | >-97 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 120< | 0 | 0 | 0 | 0 | 0 | 0 | >-97 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 120< | 0 | 0 | 0 | 0 | 0 | 0 | >-96 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 119< | 0 | 0 | 0 | 0 | 0 | 0 | >-96 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 119< | 0 | 0 | 0 | 0 | 0 | 0 | >-96 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 118< | 0 | 0 | 0 | 0 | 0 | 0 | >-95 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 118< | 0 | 0 | 0 | 0 | 0 | 0 | >-95 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 117< | 0 | 0 | 0 | 0 | 0 | 0 | >-95 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 117< | 0 | 0 | 0 | 0 | 0 | 0 | >-94 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 116< | 0 | 0 | 0 | 0 | 0 | 0 | >-94 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 116< | 0 | 0 | 0 | 0 | 0 | 0 | >-94 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 115< | 0 | 0 | 0 | 0 | 0 | 0 | >-93 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 115< | 0 | 0 | 0 | 0 | 0 | 0 | >-93 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 114< | 0 | 0 | 0 | 0 | 0 | 0 | >-93 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 114< | 0 | 0 | 0 | 0 | 0 | 0 | >-92 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 113< | 0 | 0 | 0 | 0 | 0 | 0 | >-92 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 113< | 0 | 0 | 0 | 0 | 0 | 0 | >-92 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 112< | 0 | 0 | 0 | 0 | 0 | 0 | >-91 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 112< | 0 | 0 | 0 | 0 | 0 | 0 | >-91 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 111< | 0 | 0 | 0 | 0 | 0 | 0 | >-91 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 111< | 0 | 0 | 0 | 0 | 0 | 0 | >-90 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 110< | 0 | 0 | 0 | 0 | 0 | 0 | >-90 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 110< | 0 | 0 | 0 | 0 | 0 | 0 | >-90 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 109< | 0 | 0 | 0 | 0 | 0 | 0 | >-89 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 109< | 0 | 0 | 0 | 0 | 0 | 0 | >-89 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 108< | 0 | 0 | 0 | 0 | 0 | 0 | >-89 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 108< | 0 | 0 | 0 | 0 | 0 | 0 | >-88 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 107< | 0 | 0 | 0 | 0 | 0 | 0 | >-88 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 107< | 0 | 0 | 0 | 0 | 0 | 0 | >-88 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 106< | 0 | 0 | 0 | 0 | 0 | 0 | >-87 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 106< | 0 | 0 | 0 | 0 | 0 | 0 | >-87 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 105< | 0 | 0 | 0 | 0 | 0 | 0 | >-87 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 105< | 0 | 0 | 0 | 0 | 0 | 0 | >-86 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 104< | 0 | 0 | 0 | 0 | 0 | 0 | >-86 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 104< | 0 | 0 | 0 | 0 | 0 | 0 | >-86 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 103< | 0 | 0 | 0 | 0 | 0 | 0 | >-85 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 103< | 0 | 0 | 0 | 0 | 0 | 0 | >-85 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 102< | 0 | 0 | 0 | 0 | 0 | 0 | >-85 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 102< | 0 | 0 | 0 | 0 | 0 | 0 | >-84 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 101< | 0 | 0 | 0 | 0 | 0 | 0 | >-84 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 101< | 0 | 0 | 0 | 0 | 0 | 0 | >-84 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 100< | 0 | 0 | 0 | 0 | 0 | 0 | >-83 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 100< | 0 | 0 | 0 | 0 | 0 | 0 | >-83 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 99< | 0 | 0 | 0 | 0 | 0 | 0 | >-83 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 99< | 0 | 0 | 0 | 0 | 0 | 0 | >-82 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 98< | 0 | 0 | 0 | 0 | 0 | 0 | >-82 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 98< | 0 | 0 | 0 | 0 | 0 | 0 | >-82 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 97< | 0 | 0 | 0 | 0 | 0 | 0 | >-81 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 97< | 0 | 0 | 0 | 0 | 0 | 0 | >-81 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 96< | 0 | 0 | 0 | 0 | 0 | 0 | >-81 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 96< | 0 | 0 | 0 | 0 | 0 | 0 | >-80 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 95< | 0 | 0 | 0 | 0 | 0 | 0 | >-80 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 95< | 0 | 0 | 0 | 0 | 0 | 0 | >-80 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 94< | 0 | 0 | 0 | 0 | 0 | 0 | >-79 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 94< | 0 | 0 | 0 | 0 | 0 | 0 | >-79 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 93< | 0 | 0 | 0 | 0 | 0 | 0 | >-79 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 93< | 0 | 0 | 0 | 0 | 0 | 0 | >-78 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 92< | 0 | 0 | 0 | 0 | 0 | 0 | >-78 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 92< | 0 | 0 | 0 | 0 | 0 | 0 | >-78 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 91< | 0 | 0 | 0 | 0 | 0 | 0 | >-77 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 91< | 0 | 0 | 0 | 0 | 0 | 0 | >-77 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 90< | 0 | 0 | 0 | 0 | 0 | 0 | >-77 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 90< | 0 | 0 | 0 | 0 | 0 | 0 | >-76 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 89< | 0 | 0 | 0 | 0 | 0 | 0 | >-76 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 89< | 0 | 0 | 0 | 0 | 0 | 0 | >-76 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 88< | 0 | 0 | 0 | 0 | 0 | 0 | >-75 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 88< | 0 | 0 | 0 | 0 | 0 | 0 | >-75 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 87< | 0 | 0 | 0 | 0 | 0 | 0 | >-75 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 87< | 0 | 0 | 0 | 0 | 0 | 0 | >-74 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 86< | 0 | 0 | 0 | 0 | 0 | 0 | >-74 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 86< | 0 | 0 | 0 | 0 | 0 | 0 | >-74 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 85< | 0 | 0 | 0 | 0 | 0 | 0 | >-73 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 85< | 0 | 0 | 0 | 0 | 0 | 0 | >-73 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 84< | 0 | 0 | 0 | 0 | 0 | 0 | >-73 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 84< | 0 | 0 | 0 | 0 | 0 | 0 | >-72 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 83< | 0 | 0 | 0 | 0 | 0 | 0 | >-72 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 83< | 0 | 0 | 0 | 0 | 0 | 0 | >-72 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 82< | 0 | 0 | 0 | 0 | 0 | 0 | >-71 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 82< | 0 | 0 | 0 | 0 | 0 | 0 | >-71 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 81< | 0 | 0 | 0 | 0 | 0 | 0 | >-71 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 81< | 0 | 0 | 0 | 0 | 0 | 0 | >-70 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 80< | 0 | 0 | 0 | 0 | 0 | 0 | >-70 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 80< | 0 | 0 | 0 | 0 | 0 | 0 | >-70 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 79< | 0 | 0 | 0 | 0 | 0 | 0 | >-69 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 79< | 0 | 0 | 0 | 0 | 0 | 0 | >-69 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 78< | 0 | 0 | 0 | 0 | 0 | 0 | >-69 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 78< | 0 | 0 | 0 | 0 | 0 | 0 | >-68 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 77< | 0 | 0 | 0 | 0 | 0 | 0 | >-68 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 77< | 0 | 0 | 0 | 0 | 0 | 0 | >-68 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 76< | 0 | 0 | 0 | 0 | 0 | 0 | >-67 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 76< | 0 | 0 | 0 | 0 | 0 | 0 | >-67 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 75< | 0 | 0 | 0 | 0 | 0 | 0 | >-67 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 75< | 0 | 0 | 0 | 0 | 0 | 0 | >-66 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 74< | 0 | 0 | 0 | 0 | 0 | 0 | >-66 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 74< | 0 | 0 | 0 | 0 | 0 | 0 | >-66 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 73< | 0 | 0 | 0 | 0 | 0 | 0 | >-65 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 73< | 0 | 0 | 0 | 0 | 0 | 0 | >-65 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 72< | 0 | 0 | 0 | 0 | 0 | 0 | >-65 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 72< | 0 | 0 | 0 | 0 | 0 | 0 | >-64 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 71< | 0 | 0 | 0 | 0 | 0 | 0 | >-64 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 71< | 0 | 0 | 0 | 0 | 0 | 0 | >-64 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 70< | 0 | 0 | 0 | 0 | 0 | 0 | >-63 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 70< | 0 | 0 | 0 | 0 | 0 | 0 | >-63 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 69< | 0 | 0 | 0 | 0 | 0 | 0 | >-63 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 69< | 0 | 0 | 0 | 0 | 0 | 0 | >-62 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 68< | 0 | 0 | 0 | 0 | 0 | 0 | >-62 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 68< | 0 | 0 | 0 | 0 | 0 | 0 | >-62 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 67< | 0 | 0 | 0 | 0 | 0 | 0 | >-61 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 67< | 0 | 0 | 0 | 0 | 0 | 0 | >-61 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 66< | 0 | 0 | 0 | 0 | 0 | 0 | >-61 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 66< | 0 | 0 | 0 | 0 | 0 | 0 | >-60 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 65< | 0 | 0 | 0 | 0 | 0 | 0 | >-60 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 65< | 0 | 0 | 0 | 0 | 0 | 0 | >-60 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 64< | 0 | 0 | 0 | 0 | 0 | 0 | >-59 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 64< | 0 | 0 | 0 | 0 | 0 | 0 | >-59 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 63< | 0 | 0 | 0 | 0 | 0 | 0 | >-59 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 63< | 0 | 0 | 0 | 0 | 0 | 0 | >-58 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 62< | 0 | 0 | 0 | 0 | 0 | 0 | >-58 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 62< | 0 | 0 | 0 | 0 | 0 | 0 | >-58 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 61< | 0 | 0 | 0 | 0 | 0 | 0 | >-57 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 61< | 0 | 0 | 0 | 0 | 0 | 0 | >-57 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 60< | 0 | 0 | 0 | 0 | 0 | 0 | >-57 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 60< | 0 | 0 | 0 | 0 | 0 | 0 | >-56 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 59< | 0 | 0 | 0 | 0 | 0 | 0 | >-56 ]
[ -122 | -12 | 12 | -12 | 12 | -12 | 12 | 59< | 0 | 0 | 0 | 0 | 0 | 0 | >-56 ]
